varenummer;navn;poeng;konklusjon;date;url_aperitif
3626701;Kubler Z La Petite Tête au Soleil 2014;91;En konsentrert og lovende vin som tåler 10 år. Godt kjøp.;2014-årgang.                        Smakt 14. januar 2019;https://www.aperitif.no/pollisten/produkt/kubler-z-la-petite-tete-au-soleil-2014/1991218
3791202;Ch. Musar 2001;91;En god og krydret 16 år gammel Musar i halvflaske som tåler mange år til. Men hvorfor vente. Ikke like heftig som 2004 og 2005 (enn si helflasken da den ble smakt i 2010). Meget godt kjøp.;2002-årgang.                        Smakt 14. januar 2019;https://www.aperitif.no/pollisten/produkt/ch-musar-2001/1991610
2214001;Battenfeld-Spanier Mölsheim Riesling Trocken 2018;91;En virkelig flott riesling som tåler 10 år. Meget godt kjøp.;2018-årgang.                        Smakt  2. mars 2019;https://www.aperitif.no/pollisten/produkt/battenfeld-spanier-molsheim-riesling-trocken-2018/1947926
2247201;Dom. Pfister Cuvée 8 2014;91;En herlig vin som tåler 10. Meget godt kjøp.;2013-årgang.                        Smakt 26. februar 2016;https://www.aperitif.no/pollisten/produkt/dom-pfister-cuvee-8-2014/1948170
1659301;Geil Rosengarten Riesling Trocken 2015;91;En veldig god og lovende vin som tåler 10 år. Meget godt kjøp.;2015-årgang.                        Smakt 15. august 2017;https://www.aperitif.no/pollisten/produkt/geil-rosengarten-riesling-trocken-2015/337960
1712601;Karl May Riesling Goldberg 2018;91;En kompleks og jordsmonnspreget riesling som tåler 10 år. Meget godt kjøp.;2017-årgang.                        Smakt  6. mai 2019;https://www.aperitif.no/pollisten/produkt/karl-may-riesling-goldberg-2018/343818
2073302;Colosia Oloroso;91;Ikke så intens som sist men fortsatt en veldig god oloroso. Meget godt kjøp.;Smakt 15. januar 2018;https://www.aperitif.no/pollisten/produkt/colosia-oloroso/1947557
2147401;Villa Wolf Forster Pechstein Riesling 2016;91;En flott vin som tåler 10 år minst. Meget godt kjøp.;2014-årgang.                        Smakt 30. mai 2016;https://www.aperitif.no/pollisten/produkt/villa-wolf-forster-pechstein-riesling-2016/355911
2626901;Melsheimer Molun Reiler Mullay-Hofberg Riesling Trocken 2017;91;En flott og konsentrert riesling som tåler 12 år. Meget godt kjøp.;2017-årgang.                        Smakt  2. mars 2019;https://www.aperitif.no/pollisten/produkt/melsheimer-molun-reiler-mullay-hofberg-riesling-trocken-2017/1950669
2630001;Melsheimer Lentum Riesling Trocken 2015;91;En virkelig flott riesling som tåler 10 år. Meget godt kjøp.;2015-årgang.                        Smakt  2. mars 2019;https://www.aperitif.no/pollisten/produkt/melsheimer-lentum-riesling-trocken-2015/1950671
1058601;Portal Late Bottled Vintage 2011;91;En flott og konsentrert LBV. Meget godt kjøp. (2004) ;2004-årgang.                        Smakt 31. oktober 2009;https://www.aperitif.no/pollisten/produkt/portal-late-bottled-vintage-2011/68212
1524201;Terra Montosa Riesling 2017;91;En flott vin som tåler 8 år minst. Meget godt kjøp.;2015-årgang.                        Smakt 31. mai 2017;https://www.aperitif.no/pollisten/produkt/terra-montosa-riesling-2017/88081
1231801;Geil Bechtheimer Geyersberg Riesling Trocken 2018;91;En svært lovende vin med lekker syrlig frukt som tåler 10 år. Meget godt kjøp.;2016-årgang.                        Smakt 15. august 2017;https://www.aperitif.no/pollisten/produkt/geil-bechtheimer-geyersberg-riesling-trocken-2018/330311
1276701;Dom. Testut Chablis Premier Cru Vaillons 2016;91;En flott chablis som tåler 8 år minst. Meget godt kjøp.;2014-årgang.                        Smakt  8. september 2017;https://www.aperitif.no/pollisten/produkt/dom-testut-chablis-premier-cru-vaillons-2016/333375
788301;Richter Graacher Himmelreich Riesling Auslese 2018;91;En slank auslese som vil vil utvikle seg videre i minst 10 år. Meget godt kjøp. 91 p (2007) ;Smakt 14. desember 2009;https://www.aperitif.no/pollisten/produkt/richter-graacher-himmelreich-riesling-auslese-2018/87283
319002;Dupont Pome 1998;91;En annerledes men virkelig lekker hetvin som sikkert holder i 30 år til.;1998-årgang.                        Smakt  7. september 2016;https://www.aperitif.no/pollisten/produkt/dupont-pome-1998/1945749
495801;Gravillas Lo Vièlh Carignan 2015;91;En flott vin som tåler 8 år. Meget godt kjøp.;2015-årgang.                        Smakt  7. mars 2017;https://www.aperitif.no/pollisten/produkt/gravillas-lo-vielh-carignan-2015/310071
507001;Trimbach Sélection de Vieilles Vignes Riesling 2016;91;En flott og lovende riesling som tåler 10 år. Meget godt kjøp.;2016-årgang.                        Smakt  6. mai 2019;https://www.aperitif.no/pollisten/produkt/trimbach-selection-de-vieilles-vignes-riesling-2016/302206
509701;Schäfer-Fröhlich Bockenauer Schiefergestein Riesling Trocken 2014;91;En flott vin som tåler 15. Meget godt kjøp.;2014-årgang.                        Smakt 19. april 2016;https://www.aperitif.no/pollisten/produkt/schafer-frohlich-bockenauer-schiefergestein-riesling-trocken-2014/310641
170301;Tenuta di Castellaro Nero Ossidiana 2013;91;En flott og konsentrert vin som tåler 8 år. Meget godt kjøp.;2013-årgang.                        Smakt 15. mars 2018;https://www.aperitif.no/pollisten/produkt/tenuta-di-castellaro-nero-ossidiana-2013/1945624
189201;Allram Heiligenstein Riesling 2015;91;En flott vin som tåler 10 år. Meget godt kjøp.;2016-årgang.                        Smakt  2. mars 2019;https://www.aperitif.no/pollisten/produkt/allram-heiligenstein-riesling-2015/310164
267001;Barranco Oscuro Rubaiyat 2013;91;En herlig naturvin/rødvin som tåler 10 år. Meget godt kjøp.;2013-årgang.                        Smakt 14. januar 2019;https://www.aperitif.no/pollisten/produkt/barranco-oscuro-rubaiyat-2013/310263
7420001;Pierre Luneau-Papin Vera Cruz 2015;91;En strålende muscadet med veldig god konsentrasjon som tåler 15 år. Meget godt kjøp.;2015-årgang.                        Smakt  7. mars 2017;https://www.aperitif.no/pollisten/produkt/pierre-luneau-papin-vera-cruz-2015/2059376
7433201;Bründlmayer Grüner Veltiner Alte Reben 2016;91;En flott og lovende vin som tåler 10 år. Meget godt kjøp.;2015-årgang.                        Smakt  7. mars 2017;https://www.aperitif.no/pollisten/produkt/brundlmayer-gruner-veltiner-alte-reben-2016/2059324
7160901;Anzivino Gattinara 2012;91;En herlig vin som tåler 8-10 år. Meget godt kjøp.;2009-årgang.                        Smakt 26. januar 2017;https://www.aperitif.no/pollisten/produkt/anzivino-gattinara-2012/2049820
7161501;Brun Morgon Côte du Py Javernières 2017;91;En nydelig og lovende vin som tåler 10 år. Meget godt kjøp.;2017-årgang.                        Smakt 14. desember 2018;https://www.aperitif.no/pollisten/produkt/brun-morgon-cote-du-py-javernieres-2017/2049889
7265401;Markus Molitor Zeltinger Sonnenuhr Riesling Spätlese 2015;91;En veldig god og lovende vin som tåler 20 år. Meget godt kjøp.;2015-årgang.                        Smakt 26. januar 2017;https://www.aperitif.no/pollisten/produkt/markus-molitor-zeltinger-sonnenuhr-riesling-spatlese-2015/2049871
7267201;Markus Molitor Ürziger Würzgarten Riesling Spätlese Tørr 2017;91;En nydelig og lovende riesling som tåler 10 år. Meget godt kjøp.;2017-årgang.                        Smakt  2. mars 2019;https://www.aperitif.no/pollisten/produkt/markus-molitor-urziger-wurzgarten-riesling-spatlese-torr-2017/2049855
7315401;Anzivino Bramaterra 2013;91;En strålende vin som tåler 10 år. Meget godt kjøp.;2013-årgang.                        Smakt 23. februar 2017;https://www.aperitif.no/pollisten/produkt/anzivino-bramaterra-2013/2049753
7604201;Dom. de Marrans Chiroubles Vieilles Vignes 2015;91;En svært konsentrert og intens gamay som tåler 10 år. Meget godt kjøp.;2015-årgang.                        Smakt 15. mars 2018;https://www.aperitif.no/pollisten/produkt/dom-de-marrans-chiroubles-vieilles-vignes-2015/2059490
7632401;Gunderloch Rothenberg Riesling Spätlese 2015;91;En kul vin som tåler 15 år. Meget godt kjøp.;2015-årgang.                        Smakt  7. mars 2017;https://www.aperitif.no/pollisten/produkt/gunderloch-rothenberg-riesling-spatlese-2015/2059326
6991801;Villa Job Untitled 2017;91;En herlig friulano som tåler 7-8 år. Meget godt kjøp.;2017-årgang.                        Smakt 14. januar 2019;https://www.aperitif.no/pollisten/produkt/villa-job-untitled-2017/2041849
8286202;Kracher Zweigelt Beerenauslese 2017;91;En artig søtvin som holder lenge. Sikkert 20 år. Godt kjøp.;2016-årgang.                        Smakt 15. mars 2018;https://www.aperitif.no/pollisten/produkt/kracher-zweigelt-beerenauslese-2017/2106609
8304901;Zind-Humbrecht Clos Häuserer Riesling 2017;91;En strålende utgave av denne vinen som tåler 10 år. Meget godt kjøp.;2016-årgang.                        Smakt 12. juni 2018;https://www.aperitif.no/pollisten/produkt/zind-humbrecht-clos-hauserer-riesling-2017/2106731
8318301;Combel-la-Serre Cahors;91;En lekker og lovende Cahors-malbec som tåler 10 år. Meget godt kjøp.;2017-årgang.                        Smakt 16. september 2019;https://www.aperitif.no/pollisten/produkt/combel-la-serre-cahors/2119396
8327201;Zarate El Palomar 2017;91;En veldig kul albarino som tåler 6-7 år. Meget godt kjøp.;2016-årgang.                        Smakt 15. mars 2018;https://www.aperitif.no/pollisten/produkt/zarate-el-palomar-2017/2119324
9823702;Castellare di Castellina S. Niccolo Vin Santo Del Chianti Classico 2011;91;En litt tørr men veldig klassisk vin santo med flott syrlighet som gjør den kul. Holder lenge. Godt kjøp.;2011-årgang.                        Smakt 26. januar 2017;https://www.aperitif.no/pollisten/produkt/castellare-di-castellina-s-niccolo-vin-santo-del-chianti-classico-2011/1950039
9201501;Schätzel Niersteiner Riesling Kabinett 2017;91;En veldig kul og absolutt unik kabinettriesling som tåler 10 år. Meget godt kjøp.;2017-årgang.                        Smakt 15. september 2018;https://www.aperitif.no/pollisten/produkt/schatzel-niersteiner-riesling-kabinett-2017/278490
9391302;Cascina Castlet Avie' Moscato Passito 2009;91;En veldig kompleks mocato passito som holder svært lenge.;2010-årgang.                        Smakt  7. november 2018;https://www.aperitif.no/pollisten/produkt/cascina-castlet-avie-moscato-passito-2009/1949746
9240101;COS Pithos Bianco 2018;91;En solid og konsentrert svært lovende hvit sicilianer som tåler 8-10 år. Meget godt kjøp.;2017-årgang.                        Smakt 14. januar 2019;https://www.aperitif.no/pollisten/produkt/cos-pithos-bianco-2018/1949658
7714101;Gérard Boulay Sancerre 2018;91;En ekstra aromatisk og lekker sancerre som tåler 6-7 år. Meget godt kjøp.;2016-årgang.                        Smakt 13. juli 2017;https://www.aperitif.no/pollisten/produkt/gerard-boulay-sancerre-2018/2067942
7715001;Lustau Vermut White;91;En veldig spennende og vellaget vermut.;Smakt 16. august 2017;https://www.aperitif.no/pollisten/produkt/lustau-vermut-white/2067957
8093801;Claus Preisinger Pannobile;91;En svært elegant vin som tåler 10 år. Meget godt kjøp.;2015-årgang.                        Smakt 15. mars 2018;https://www.aperitif.no/pollisten/produkt/claus-preisinger-pannobile/2096293
8119402;Ch. de Rayne Vigneau Sauternes 2010;91;En artig og litt annerledes mer kjøttfull sauternes som tåler 20 år. Meget godt kjøp.;2010-årgang.                        Smakt 19. desember 2017;https://www.aperitif.no/pollisten/produkt/ch-de-rayne-vigneau-sauternes-2010/2096363
11078501;Jean-Paul Schmitt Rittersberg Zen;91;En herlig og fyldig hvitvin som tåler 10 år. Meget godt kjøp.;2017-årgang.                        Smakt  6. mai 2019;https://www.aperitif.no/pollisten/produkt/jean-paul-schmitt-rittersberg-zen/2193743
11080401;Vogt Alsace Argentoratum;91;En artig og veldig smaksrik stofflig hvitvin med god syre som tåler 10 år. Meget godt kjøp.;2017-årgang.                        Smakt  6. mai 2019;https://www.aperitif.no/pollisten/produkt/vogt-alsace-argentoratum/2193741
11081601;Daterra Viticultores Gavela Da Vila;91;En flott (ureneten til tross) vin som tåler 10 år. Meget godt kjøp.;2017-årgang.                        Smakt  6. juli 2019;https://www.aperitif.no/pollisten/produkt/daterra-viticultores-gavela-da-vila/2194591
11085901;Coutelou Classe;91;En nydelig Languedoc-rødvin som bærer sine 14,5 prosent veldig godt og som tåler 8 år. Meget godt kjøp.;2017-årgang.                        Smakt  6. juli 2019;https://www.aperitif.no/pollisten/produkt/coutelou-classe/2203584
11272501;Mesquida Mora Trispol;91;En kompleks og konsentrert rødvin som tåler 10 år. Meget godt kjøp.;2016-årgang.                        Smakt  6. juli 2019;https://www.aperitif.no/pollisten/produkt/mesquida-mora-trispol/2203142
11197302;A. Clüsserath Trittenheimer Apotheke Riesling Auslese 2018;91;En deilig auslese som tåler 12 år. Godt kjøp.;2018-årgang.                        Smakt  6. juli 2019;https://www.aperitif.no/pollisten/produkt/a-clusserath-trittenheimer-apotheke-riesling-auslese-2018/2203237
11359302;Walter Pündericher Marienburg Riesling Auslese 2018;91;En kul auslese som tåler 12 år. Meget godt kjøp.;2018-årgang.                        Smakt 16. september 2019;https://www.aperitif.no/pollisten/produkt/walter-pundericher-marienburg-riesling-auslese-2018/2212518
11361701;Alheit Flight of the Jackass Cinsault 2018;91;En lekker og delikat rødvin som tåler 6-7 år. Meget godt kjøp.;2018-årgang.                        Smakt 16. september 2019;https://www.aperitif.no/pollisten/produkt/alheit-flight-of-the-jackass-cinsault-2018/2212317
11379301;Sem Igual Vinho Verde;91;En flott strukturert vinho verde som tåler 8 år. Meget godt kjøp.;2017-årgang.                        Smakt 16. september 2019;https://www.aperitif.no/pollisten/produkt/sem-igual-vinho-verde/2212350
11386901;Rolet Arbois Tradition Blanc 2012;91;En kul og ganske utviklet 2012 som likevel tåler 12 år. Meget godt kjøp.;2012-årgang.                        Smakt 16. september 2019;https://www.aperitif.no/pollisten/produkt/rolet-arbois-tradition-blanc-2012/2212274
8153301;Mosse Chenin;91;En nydelig og lovende vin som tåler 10 år. Meget godt kjøp.;2017-årgang.                        Smakt 15. september 2018;https://www.aperitif.no/pollisten/produkt/mosse-chenin/2096510
8154501;Rolet L'étoile Expression Chardonnay Savagnin 2013;91;En utrolig herlig vin som tåler 10 år. Meget godt kjøp.;2013-årgang.                        Smakt 19. desember 2017;https://www.aperitif.no/pollisten/produkt/rolet-l-etoile-expression-chardonnay-savagnin-2013/2096521
8168301;Kranz Westerberg Riesling Trocken Erste Lage 2016;91;En lekker og kjøttfull riesling som tåler 10 år. Meget godt kjøp.;2016-årgang.                        Smakt 19. desember 2017;https://www.aperitif.no/pollisten/produkt/kranz-westerberg-riesling-trocken-erste-lage-2016/2096643
8252601;Perrin Gigondas La Gille 2015;91;En nydelig vin som tåler 8-10 år. Meget godt kjøp.;2015-årgang.                        Smakt 15. januar 2018;https://www.aperitif.no/pollisten/produkt/perrin-gigondas-la-gille-2015/2106398
7814901;Yann Bertrand Pure Oh!Rigine 2018;91;En uberkul vin som tåler 10 år. Meget godt kjøp.;2016-årgang.                        Smakt 15. august 2017;https://www.aperitif.no/pollisten/produkt/yann-bertrand-pure-oh-rigine-2018/2075972
10289801;Faiveley Mercurey Clos Rochette 2016;91;En flott burgunder som tåler 10 år. Meget godt kjøp.;2016-årgang.                        Smakt 17. juli 2018;https://www.aperitif.no/pollisten/produkt/faiveley-mercurey-clos-rochette-2016/2140226
10095401;Dom. Vocoret Chablis 1er Cru Montee De Tonnere 2016;91;En lekker og lovende chablis som tåler 10 år. Meget godt kjøp.;2016-årgang.                        Smakt 15. mars 2018;https://www.aperitif.no/pollisten/produkt/dom-vocoret-chablis-1er-cru-montee-de-tonnere-2016/2119394
10151401;Blankbottle Orbitofrontal Cortex;91;En veldig spennende hvit sørafrikaner som tåler 8 år. Meget godt kjøp.;2018-årgang.                        Smakt  6. mai 2019;https://www.aperitif.no/pollisten/produkt/blankbottle-orbitofrontal-cortex/2130249
10230701;Maximin Grünhaus Riesling Alte Reben 2016;91;En virkelig flott riesling som tåler 10 år. Meget godt kjøp.;2016-årgang.                        Smakt 14. januar 2019;https://www.aperitif.no/pollisten/produkt/maximin-grunhaus-riesling-alte-reben-2016/2130660
10208701;Charly Nicolle Chablis Premier Cru Les Fourneaux;91;En herlig chablis som tåler 8-10 år. Meget godt kjøp.;2017-årgang.                        Smakt 15. september 2018;https://www.aperitif.no/pollisten/produkt/charly-nicolle-chablis-premier-cru-les-fourneaux/2130513
